e_id;geo_name;loc;geonamesid;time;time_norm;actor
904;Kumbakonam;[u'10.966666666667 79.383333333333'];1265683;1902;1902-01-01;C. S. Chellappa
905;Madras Presidency;[u'13.08 80.27'];;1902;1902-01-01;Pudhumaipithan
906;Chennai;[u'13.09 80.27'];1264527;1902;1902-01-01;C. S. Chellappa
907;Syria;[u'35.216667 38.583333'];163843;2006;2006-01-01;Yevgeny Malinin
908;Syria;[u'35.216667 38.583333'];163843;2006;2006-01-01;Murray Perahia
909;Damascus;[u'33.513 36.292'];170654;2006;2006-01-01;Yevgeny Malinin
910;Salle Pleyel;[u'48.876994444444 2.3010361111111'];;2006;2006-01-01;Yevgeny Malinin
911;Seoul;[u'37.583333333333 127'];1835847;2006;2006-01-01;Yevgeny Malinin
912;Busan;[u'35.1 129.04027777778'];1838524;2006;2006-01-01;Yevgeny Malinin
913;Moscow Conservatory;[u'55.756388888889 37.604444444444'];;2006;2006-01-01;Yevgeny Malinin
914;palais des congrès de Strasbourg;[u'48.5976 7.7584'];;2006;2006-01-01;Yevgeny Malinin
915;United Kingdom;[u'54 -2'];2635167;AD 679;0679-01-01;Æthelthryth
916;Ely Cathedral;[u'52.398611 0.264167'];;Sunday;1987-05-17;Bede
917;St Dominic's Priory School;[u'-33.99694 25.54776'];;18 Nov 1539;1539-11-18;Æthelthryth
918;Roman Catholic Diocese of East Anglia;[u'52.403 0.903'];;AD 679;0679-01-01;Æthelthryth
919;Roman Catholic Archdiocese of Westminster;[u'51.496 -0.1396'];;AD 679;0679-01-01;Æthelthryth
920;Ely;[u'52.400666666667 0.26585277777778'];2650023;AD 679;0679-01-01;Æthelthryth
921;Cambridgeshire;[u'52.333333333333 0'];2653940;AD 679;0679-01-01;Æthelthryth
922;Leipzig;[u'51.333333333333 12.383333333333'];2879139;1890;1890-01-01;Friedrich Schiller
923;Weisse Elster;[u'51.4325 11.952777777778'];3079326;1890;1890-01-01;Friedrich Schiller
924;Luppe;[u'51.3906 11.9953'];2875046;1890;1890-01-01;Friedrich Schiller
925;Parthe;[u'51.360833333333 12.342222222222'];2855369;1890;1890-01-01;Friedrich Schiller
926;Schkeuditz;[u'51.4 12.216666666667'];2839050;1890;1890-01-01;Friedrich Schiller
927;Flemish Region;[u'51 4.5'];;1890;1890-01-01;Friedrich Schiller
928;Slovakia;[u'49 20'];3057568;15 March 1977;1977-03-15;Vítězslav Lavička
929;Bohemians 1905;[u'50.067 14.4542'];;15 March 1977;1977-03-15;Vítězslav Lavička
930;AC Sparta Prague;[u'50.099716 14.416122'];7532971;15 March 1977;1977-03-15;Vítězslav Lavička
931;Brisbane Roar FC;[u'-27.4647 153.009'];;15 March 1977;1977-03-15;Vítězslav Lavička
932;Czech Republic;[u'50 16'];3077311;15 March 1977;1977-03-15;Vítězslav Lavička
933;SK Slavia Prague;[u'50.0804 14.383'];;early 2009;2009-01-01;Vítězslav Lavička
934;Socialist Party;[u'48.859819 2.3229'];;1981;1981-01-01;François Mitterrand
935;Brisighella;[u'44.216666666667 11.766666666667'];6538483;1992;1992-01-01;Lorenzo Bandini
936;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Saint Dominic
937;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Lippo Memmi
938;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Fra Bartolomeo
939;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Santi di Tito
940;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Aurelio Lomi
941;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Raffaello Vanni
942;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Pietro Dandini
943;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Andrea Pisano
944;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Nino Pisano
945;Pisa;[u'43.716666666667 10.4'];3170647;1211;1211-01-01;Simone Martini
946;Tuscany;[u'43.35 11.016666666667'];3165361;1211;1211-01-01;Saint Dominic
947;Italy;[u'43 12'];3175395;1211;1211-01-01;Saint Dominic
948;National Museum of San Matteo;[u'43.71453333 10.40761389'];;1211;1211-01-01;Saint Dominic
949;De Baandert;[u'51.006389 5.876944'];;1980;1980-01-01;Birgit Friedmann
950;De Baandert;[u'51.006389 5.876944'];;1980;1980-01-01;Bärbel Broschat
951;Sittard;[u'51 5.8666666666667'];2747203;1980;1980-01-01;Birgit Friedmann
952;International Association of Athletics Federations;[u'43.73361944 7.41977222'];;1980;1980-01-01;Birgit Friedmann
953;International Olympic Committee;[u'46.518055555556 6.5969444444444'];;1980;1980-01-01;Birgit Friedmann
954;Adelaide;[u'-34.933333333333 138.58333333333'];2078025;1976;1976-01-01;John Kerr
955;Adelaide;[u'-34.933333333333 138.58333333333'];2078025;1976;1976-01-01;Elizabeth II
956;Adelaide;[u'-34.933333333333 138.58333333333'];2078025;1976;1976-01-01;Gough Whitlam
957;Great Britain;[u'54.066666666667 -2.6166666666667'];;1976;1976-01-01;John Kerr
958;Bumbunga, South Australia;[u'-33.9 138.217'];2075442;1976;1976-01-01;John Kerr
959;Snowtown, South Australia;[u'-33.7833 138.2'];2061363;1976;1976-01-01;John Kerr
960;Lochiel, South Australia;[u'-33.9333 138.15'];2067559;1976;1976-01-01;John Kerr
961;South Australia;[u'-30 135'];2061327;1976;1976-01-01;John Kerr
962;Nazran;[u'43.216666666667 44.766666666667'];523064;October 30, 2008;2008-10-30;Magomed Yevloyev
963;Nazran;[u'43.216666666667 44.766666666667'];523064;31 October 2008;2008-10-31;Vladimir Putin
964;Nazran;[u'43.216666666667 44.766666666667'];523064;October 30, 2008;2008-10-30;Dmitry Medvedev
965;United States Department of State;[u'38.894475 -77.04842'];;October 30, 2008;2008-10-30;Magomed Yevloyev
966;Federal Security Service;[u'55.76122222 37.62622222'];;September 10, 1957;1957-09-10;Vladimir Putin
967;Republic of Ingushetia;[u'43.2 44.966666666667'];556349;September 10, 1957;1957-09-10;Vladimir Putin
968;Kyrgyzstan;[u'41.266667 74.983333'];1527747;September 10, 1957;1957-09-10;Vladimir Putin
969;KGB;[u'55.758667 37.6256'];;September 10, 1957;1957-09-10;Vladimir Putin
970;Chechen Republic;[u'43.4 45.7167'];569665;September 10, 1957;1957-09-10;Vladimir Putin
971;University of Bath;[u'51.3796 -2.328'];;15 February 1897;1897-02-15;George Alfred Wills
972;University of Bath;[u'51.3796 -2.328'];;15 February 1897;1897-02-15;Sir Frederick Wills, 1st Baronet
973;Newcastle upon Tyne;[u'54.977777777778 -1.6133333333333'];2641673;2003;2003-01-01;Graham Wylie
974;Gosforth;[u'55.007 -1.623'];2648273;2003;2003-01-01;Graham Wylie
975;Texas City;[u'29.4 -94.9339'];4736134;September 11, 2006;2006-09-11;Monroe G. McKay
976;Texas City;[u'29.4 -94.9339'];4736134;September 11, 2006;2006-09-11;John Roberts
977;Supreme Court of the United States;[u'38.890555555556 -77.004444444444'];;September 11, 2006;2006-09-11;Monroe G. McKay
978;United States Department of Justice;[u'38.8932 -77.025'];;September 11, 2006;2006-09-11;Monroe G. McKay
979;University of Utah College of Engineering;[u'40.7678 -111.846'];;September 11, 2006;2006-09-11;Monroe G. McKay
980;University of Michigan Law School;[u'42.274138888889 -83.739333333333'];8093634;September 11, 2006;2006-09-11;Monroe G. McKay
981;Washington and Lee University School of Law;[u'37.7914 -79.4439'];;1977;1977-01-01;Monroe G. McKay
982;S.J. Quinney College of Law;[u'40.7622 -111.852'];;1977;1977-01-01;Monroe G. McKay
983;Georgetown University Law Center;[u'38.898333333333 -77.0125'];4138903;1977;1977-01-01;Monroe G. McKay
984;Pasteur Institute;[u'48.84 2.3116666666667'];;1904;1904-01-01;Louis-Charles Malassez
985;Pasteur Institute;[u'48.84 2.3116666666667'];;1904;1904-01-01;Raymond Sabouraud
986;Pasteur Institute;[u'48.84 2.3116666666667'];;1904;1904-01-01;Tom Frieden
987;Kingston;[u'44.233333333333 -76.5'];5992500;1877;1877-01-01;Winston Churchill
988;Kingston;[u'44.233333333333 -76.5'];5992500;1877;1877-01-01;Percy W. Nelles
989;Fort Frontenac;[u'44.233333333333 -76.478611111111'];;1877;1877-01-01;Winston Churchill
990;Michigan;[u'44.34 -85.58'];5001836;1898;1898-01-01;Ted Bundy
991;United States of America;[u'40 -100'];6252001;October 31, 1969;1969-10-31;James Coburn
992;television program;[u'-28.255096 153.350791'];;October 31, 1969;1969-10-31;James Coburn
993;House of Commons;[u'51.499888888889 -0.12466666666667'];;3 October 1789;1789-10-03;Nicholas Aylward Vigors
994;House of Commons;[u'51.499888888889 -0.12466666666667'];;1812;1812-01-01;Henry Bruen
995;House of Commons;[u'51.499888888889 -0.12466666666667'];;3 October 1789;1789-10-03;Henry Bruen
996;United Kingdom of Great Britain and Ireland;[u'51.50722222222 -0.1275'];;3 October 1789;1789-10-03;Nicholas Aylward Vigors
997;Boyle, County Roscommon;[u'53.9667 -8.03'];2966044;1837;1837-01-01;Henry Bruen
998;Boyle, County Roscommon;[u'53.9667 -8.03'];2966044;January 1835;1835-01-01;Arthur MacMorrough Kavanagh
999;Palace of Westminster;[u'51.499444444444 -0.12416666666667'];6944334;1837;1837-01-01;Henry Bruen
1000;Carlow;[u'52.8306 -6.9317'];2965768;1837;1837-01-01;Henry Bruen
1001;Magdalene College;[u'52.210277777778 0.11611111111111'];;1635;1635-01-01;John Bunyan
1002;Magdalene College;[u'52.210277777778 0.11611111111111'];;1647;1647-01-01;Thomas Fairfax, 3rd Lord Fairfax of Cameron
1003;Magdalene College;[u'52.210277777778 0.11611111111111'];;1635;1635-01-01;Samuel Rutherford
1004;Magdalene College;[u'52.210277777778 0.11611111111111'];;1635;1635-01-01;Peter Toon
1005;West Heslerton;[u'54.171 -0.60574'];2634391;1635;1635-01-01;John Bunyan
1006;West Heslerton;[u'54.171 -0.60574'];2634391;1635;1635-01-01;Thomas Fuller
1007;Brasted;[u'51.276611111111 0.11078888888889'];2654871;1635;1635-01-01;John Bunyan
1008;Ilford;[u'51.558805555556 0.085458333333333'];2646277;1635;1635-01-01;John Bunyan
1009;Windsor;[u'51.483333333333 -0.6'];2633842;1635;1635-01-01;John Bunyan
1010;Ostia;[u'41.73324444 12.27893889'];3174741;1761;1761-01-01;Clement XIII
1011;Ostia;[u'41.73324444 12.27893889'];3174741;1761;1761-01-01;Leopold Fitzinger
1012;Ostia;[u'41.73324444 12.27893889'];3174741;1761;1761-01-01;Samuel Garman
1013;Ostia;[u'41.73324444 12.27893889'];3174741;1761;1761-01-01;Domenico Vandelli
1014;Ostia;[u'41.73324444 12.27893889'];3174741;1761;1761-01-01;Henri Marie Ducrotay de Blainville
1015;University of Padua;[u'45.417 11.867'];;1761;1761-01-01;Clement XIII
1016;Finland;[u'64 26'];660013;1932;1932-01-01;Maxim Litvinov
1017;Estonia;[u'59 26'];453733;1932;1932-01-01;Maxim Litvinov
1018;Latvia;[u'57 25'];458258;1932;1932-01-01;Maxim Litvinov
1019;Shelling of Mainila;[u'60.252222222222 29.853333333333'];;1932;1932-01-01;Maxim Litvinov
1020;Indianapolis;[u'39.767777777778 -86.158055555556'];4259418;June 15, 1862;1862-06-15;Ted Sullivan
1021;Central District;[u'31.93333333 34.86666667'];294904;April 19, 1944;1944-04-19;Menachem Mazuz
1022;Central District;[u'31.93333333 34.86666667'];294904;April 19, 1944;1944-04-19;Ezer Weizman
1023;Central District;[u'31.93333333 34.86666667'];294904;April 19, 1944;1944-04-19;Aryeh Deri
1024;Central District;[u'31.93333333 34.86666667'];294904;April 19, 1944;1944-04-19;Ehud Olmert
1025;Central District;[u'31.93333333 34.86666667'];294904;April 19, 1944;1944-04-19;Yossi Beilin
1026;Central District;[u'31.93333333 34.86666667'];294904;April 19, 1944;1944-04-19;Avigdor Ben-Gal
1027;Central District;[u'31.93333333 34.86666667'];294904;1979;1979-01-01;Ehud Barak
1028;Herzliya Pituah;[u'32.1742 34.8028'];8478264;1979;1979-01-01;Ezer Weizman
1029;Safed;[u'32.965833333333 35.498333333333'];293100;1979;1979-01-01;Ezer Weizman
1030;Florentin, Tel Aviv;[u'32.05759167 34.77155833'];8598981;April 19, 1944;1944-04-19;Menachem Mazuz
1031;Tel Aviv University;[u'32.113888888889 34.804166666667'];6941120;April 19, 1944;1944-04-19;Menachem Mazuz
1032;Bar-Ilan University;[u'32.067777777778 34.8425'];;April 19, 1944;1944-04-19;Menachem Mazuz
1033;County Carlow;[u'52.666666666667 -6.8333333333333'];2965767;1857;1857-01-01;Henry Bruen
1034;County Carlow;[u'52.666666666667 -6.8333333333333'];2965767;1857;1857-01-01;Francis Bruen
1035;Commonwealth War Graves Commission;[u'51.52372222 -0.72513889'];;1885;1885-01-01;Reginald Blomfield
1036;Commonwealth War Graves Commission;[u'51.52372222 -0.72513889'];;1885;1885-01-01;Victor Rousseau
1037;Commonwealth War Graves Commission;[u'51.52372222 -0.72513889'];;1885;1885-01-01;Charles Sargeant Jagger
1038;Commonwealth War Graves Commission;[u'51.52372222 -0.72513889'];;1885;1885-01-01;Edward VIII
1039;Infantry Memorial;[u'50.837795 4.352506'];;1885;1885-01-01;Reginald Blomfield
1040;Imperial War Museum London;[u'51.495833 -0.108333'];;1885;1885-01-01;Reginald Blomfield
1041;Royal Museum of the Armed Forces and of Military History;[u'50.841667 4.391389'];;1885;1885-01-01;Reginald Blomfield
1042;Anglo-Belgian Memorial;[u'51.5087222 -0.1206278'];;1885;1885-01-01;Reginald Blomfield
1043;Victoria Embankment;[u'51.507222222222 -0.12166666666667'];;1885;1885-01-01;Reginald Blomfield
1044;Brussels;[u'50.85 4.35'];2800866;1885;1885-01-01;Reginald Blomfield
1045;Chigwell;[u'51.6225 0.072269444444444'];2653178;1840;1840-01-01;Giuseppe Mazzini
1046;Chigwell;[u'51.6225 0.072269444444444'];2653178;1840;1840-01-01;Henry Edward Manning
1047;Algiers;[u'36.776388888889 3.0586111111111'];2507480;1916;1916-01-01;Albert Camus
1048;Algiers;[u'36.776388888889 3.0586111111111'];2507480;1916;1916-01-01;Norodom Sihanouk
1049;Algiers;[u'36.776388888889 3.0586111111111'];2507480;1916;1916-01-01;Graham Greene
1050;Algiers;[u'36.776388888889 3.0586111111111'];2507480;1916;1916-01-01;Jean de Lattre de Tassigny
1051;Rome;[u'41.893055555556 12.482777777778'];3169070;11 June 1667;1667-06-11;Jean-Baptiste Colbert
1052;Mile High Stadium;[u'39.746111111111 -105.02166666667'];5431183;September 2, 1933;1933-09-02;Mickey Mantle
1053;Mile High Stadium;[u'39.746111111111 -105.02166666667'];5431183;September 2, 1933;1933-09-02;Roger Maris
1054;Mile High Stadium;[u'39.746111111111 -105.02166666667'];5431183;September 2, 1933;1933-09-02;Gene Stephens
1055;Mile High Stadium;[u'39.746111111111 -105.02166666667'];5431183;September 2, 1933;1933-09-02;Hobie Landrith
1056;Mile High Stadium;[u'39.746111111111 -105.02166666667'];5431183;1952;1952-01-01;César Cedeño
1057;Shelby County;[u'35.18 -89.89'];4657046;1963;1963-01-01;Jimmy Breslin
1058;Shelby County;[u'35.18 -89.89'];4657046;1963;1963-01-01;Willie Sutton
1059;Shelby County;[u'35.18 -89.89'];4657046;1963;1963-01-01;Faye Throneberry
1060;Shelby County;[u'35.18 -89.89'];4657046;1963;1963-01-01;Craig Brewer
1061;Shelby County;[u'35.18 -89.89'];4657046;1963;1963-01-01;Ed Kranepool
1062;Fisherville, Tennessee;[u'35.4 -89.2'];;September 2, 1933;1933-09-02;Mickey Mantle
1063;Montpellier;[u'43.598611111111 3.8969444444444'];2992166;1634;1634-01-01;Nicolas Poussin
1064;Montpellier;[u'43.598611111111 3.8969444444444'];2992166;1634;1634-01-01;Hyacinthe Rigaud
1065;Montpellier;[u'43.598611111111 3.8969444444444'];2992166;1634;1634-01-01;Anthony van Dyck
1066;Montpellier;[u'43.598611111111 3.8969444444444'];2992166;1634;1634-01-01;Jean Ranc
1067;Montpellier;[u'43.598611111111 3.8969444444444'];2992166;1620;1620-01-01;Sébastien Bourdon
1068;Montpellier;[u'43.598611111111 3.8969444444444'];2992166;1654;1654-01-01;Pierre Mignard
1069;Montpellier;[u'43.598611111111 3.8969444444444'];2992166;1654;1654-01-01;Charles-Joachim Colbert de Croissy
1070;Montpellier Cathedral;[u'43.613333333333 3.8741666666667'];;1620;1620-01-01;Nicolas Poussin
1071;United Kingdom;[u'54 -2'];2635167;9 June 1846;1846-06-09;Alan Gardner, 3rd Baron Gardner
1072;United Kingdom;[u'54 -2'];2635167;9 June 1846;1846-06-09;William Yardley
1073;Harrow School;[u'51.573103 -0.333792'];;9 June 1846;1846-06-09;Alan Gardner, 3rd Baron Gardner
1074;Harrow School;[u'51.573103 -0.333792'];;1883;1883-01-01;William Ewart Gladstone
1075;Harrow School;[u'51.573103 -0.333792'];;1883;1883-01-01;Archibald Primrose, 5th Earl of Rosebery
1076;Inner Temple;[u'51.5125 -0.109'];;1867;1867-01-01;Virgil
1077;Middlesex;[u'51.5 -0.41666666666667'];2642605;1867;1867-01-01;Virgil
1078;Trinity Hall;[u'52.205833333333 0.11611111111111'];;9 June 1846;1846-06-09;Alan Gardner, 3rd Baron Gardner
1079;Saffron Walden;[u'51.95 0.35'];;1867;1867-01-01;Virgil
1080;Saffron Walden;[u'51.95 0.35'];;1885;1885-01-01;Henry Herbert, 4th Earl of Carnarvon
1081;Historic Michigan Boulevard District;[u'41.8757 -87.6244'];;1904;1904-01-01;Frederick P. Dinkelberg
1082;Historic Michigan Boulevard District;[u'41.8757 -87.6244'];;1904;1904-01-01;Daniel Burnham
1083;Illinois Railway Museum;[u'42.2276 -88.5275'];4896835;1952;1952-01-01;Daniel Burnham
1084;Illinois Railway Museum;[u'42.2276 -88.5275'];4896835;1952;1952-01-01;John Wellborn Root
1085;Chicago Architecture Foundation;[u'41.878537 -87.624845'];;July 2012;2012-07-01;Daniel Burnham
1086;Chicago Loop;[u'41.883333333333 -87.633333333333'];8436065;1904;1904-01-01;Frederick P. Dinkelberg
1087;University of Notre Dame;[u'41.702995 -86.238972'];4927505;July 2012;2012-07-01;Daniel Burnham
1088;Mendoza College of Business;[u'41.697008333333 -86.235769444444'];;July 2012;2012-07-01;Daniel Burnham
1089;Cook County;[u'41.8 -87.716666666667'];4888671;1904;1904-01-01;Frederick P. Dinkelberg
1090;Illinois;[u'40 -89'];4896861;1904;1904-01-01;Frederick P. Dinkelberg
1091;Flatiron Building;[u'40.741111 -73.989722'];;1904;1904-01-01;Frederick P. Dinkelberg
1092;Grant Park;[u'41.876 -87.6189'];4894385;1904;1904-01-01;Frederick P. Dinkelberg
1093;Lake Michigan;[u'44 -87'];5001835;1904;1904-01-01;Frederick P. Dinkelberg
1094;Rookery Building;[u'41.879075 -87.632106'];4913505;1904;1904-01-01;Frederick P. Dinkelberg
1095;Iceland;[u'64.830555555556 -17.986666666667'];2629691;24 September 2007;2007-09-24;Kristín Anna Valtýsdóttir
1096;Pisa;[u'43.716666666667 10.4'];3170647;1115;1115-01-01;Ugolino di Tedice
1097;Pisa;[u'43.716666666667 10.4'];3170647;1115;1115-01-01;Domenico Passignano
1098;Pisa;[u'43.716666666667 10.4'];3170647;1115;1115-01-01;Catherine of Siena
1099;Ollur;[u'10.46 76.23'];1261052;1941;1941-01-01;Eledath Thaikkattu Neelakandan Mooss
1100;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Alka Ajith
1101;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Aishwarya Prabhakar
1102;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Ananth Vaidyanathan
1103;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Nithyasree Mahadevan
1104;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Chinmayi
1105;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Divyadarshini
1106;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Sivakarthikeyan
1107;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Uma Padmanabhan
1108;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;K. S. Chithra
1109;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Mano
1110;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Malgudi Subha
1111;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Usha Uthup
1112;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;P. B. Sreenivas
1113;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;P. Susheela
1114;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;M. S. Viswanathan
1115;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;S. Janaki
1116;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Sadhana Sargam
1117;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Suchitra
1118;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Harish Raghavendra
1119;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Unni Menon
1120;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Madhu Balakrishnan
1121;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Pop Shalini
1122;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Naresh Iyer
1123;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Nikhil Mathew
1124;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Ajeesh
1125;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;P. Unni Krishnan
1126;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Anuradha Sriram
1127;Coimbatore;[u'11 76.966666666667'];1273865;2011;2011-01-01;Srinivas
